Distance,Speed_HAM,Throttle_HAM,Brake_HAM,DRS_HAM,Speed_LEC,Throttle_LEC,Brake_LEC,DRS_LEC
2603.5911887986863,163.0,79.0,False,0,167.85999616,75.90499968,False,0
2613.035633243131,170.0,83.0,False,0,169.0,76.0,False,0
2615.03529986002,171.39999573333333,84.22499626666666,False,0,169.0,76.0,False,0
2624.82529986002,178.0,90.0,False,0,175.0857088,81.5785664,False,0
2627.9228886827755,179.85999616,91.5499968,False,0,181.0,87.0,False,0
2643.6612216961084,188.85999616,99.0499968,False,0,181.0,100.0,False,0
2645.6667772516644,190.0,100.0,False,0,181.0,100.0,False,0
2655.61737423122,196.8249952,99.2416672,False,0,182.5812408,100.0,False,0
2658.823485342331,199.0,99.0,False,0,204.0,100.0,False,0
2666.7729495378862,201.535712,99.0,False,0,204.0249984,99.9875008,False,0
2674.5929495378864,204.0,99.0,False,0,206.0,99.0,False,0
2683.9551993938862,208.0499968,99.0,False,0,208.76110862222222,99.0,False,0
2693.2596438383302,212.0,99.0,False,0,212.66944071111112,99.0,False,0
2694.558560485442,212.5499968,99.0687496,False,0,212.66944071111112,99.0,False,0
2712.7696715965526,220.0,100.0,False,0,216.5558071496924,99.50797244995606,False,0
2712.891893818775,220.0,100.0,False,0,216.5558071496924,99.50797244995606,False,0
2722.5474493743304,220.0,100.0,False,0,220.0,100.0,False,0
2731.334137547762,222.76110862222222,100.0,False,0,222.0,100.0,False,0
2743.989847987466,226.66944071111112,100.0,False,0,228.0,100.0,False,0
2745.061792431911,227.0,100.0,False,0,228.0,100.0,False,0
2759.249045605622,229.03188979982423,100.0,False,0,229.63000064,100.0,False,0
2773.109045605622,231.0,100.0,False,0,232.8062512,100.0,False,0
2779.838712272289,232.95,100.0,False,0,232.8062512,100.0,False,0
2783.4787122722887,234.0,100.0,False,0,238.0374976,100.0,False,0
2796.711212272289,237.0,100.0,False,0,241.0,100.0,False,0
2807.515848412378,238.63000064,100.0,False,0,241.21999872,100.0,False,0
2823.3816817457114,241.0,100.0,False,0,244.61999872,100.0,False,0
2826.265642980526,241.44791733333332,100.0,False,0,244.61999872,100.0,False,0
2845.2030907938592,244.35416533333333,100.0,False,0,246.0,100.0,False,0
2855.999757460526,246.0,100.0,False,0,246.0,100.0,False,0
2857.50376301217,246.10999936,100.0,False,0,246.0,100.0,False,0
2880.9080407295037,247.80999936,100.0,False,0,251.0,100.0,False,0
2883.525818507281,248.0,100.0,False,0,251.0166656,100.0,False,0
2902.9702629517255,250.0,100.0,False,0,254.0166656,100.0,False,0
2908.676380989059,250.5124992,100.0,False,0,254.0166656,100.0,False,0
2914.1147143223925,251.0,100.0,False,0,255.0,100.0,False,0
2921.2354122277256,251.3187496,100.0,False,0,255.3874992,100.0,False,0
2936.495412227726,252.0,100.0,False,0,257.0,100.0,False,0
2936.6354214863923,252.0166656,100.0,False,0,257.0,100.0,False,0
2950.7289399456517,253.68333226666667,100.0,False,0,259.0,100.0,False,0
2962.063013972318,255.0166656,100.0,False,0,259.5083328,100.0,False,0
2970.454125083429,256.0,100.0,False,0,260.0,100.0,False,0
2974.8630139723177,256.0,94.9625104,False,0,260.0,100.0,False,0
2993.2096806389845,256.0,74.0,True,0,261.0,93.0,True,0
2996.139180813207,251.10001493333334,61.22503893333333,True,0,261.0,93.0,True,0
3008.679180813207,228.0,1.0,True,0,210.0,0.0,True,0
3016.009630302985,216.3083456,1.0,True,0,209.8277888,0.0037034666666666666,True,0
3022.729074747429,205.0,1.0,True,0,183.99445546666666,0.5592590222222222,True,0
3030.507125025118,197.19000704,1.0,True,0,183.99445546666666,0.5592590222222222,True,0
3033.6326805806734,194.0,1.0,True,0,183.99445546666666,0.5592590222222222,True,0
3050.49934724734,138.0,1.0,True,0,130.60556657777778,1.7074071703703704,True,0
3050.575973793118,137.9277824,0.9981482666666667,True,0,130.60556657777778,1.7074071703703704,True,0
3061.167177882007,127.09444906666667,0.7203704888888889,True,0,117.0,2.0,True,0
3071.4373017496614,115.53889351111111,0.4240741925925926,True,0,102.0,1.0,True,0
3080.16276509781,104.70556017777778,0.1462964148148148,True,0,94.28333653333334,0.5708341333333333,True,0
3084.50776509781,99.0,0.0,True,0,92.0,0.0,False,0
3092.71474035541,91.75500288,12.0749952,True,0,85.0,13.1,False,0
3094.6647403554102,90.0,15.0,False,0,85.0,32.0,False,0
3101.7425181331882,91.0,30.0,False,0,90.38504294202703,45.462607355067554,False,0
3104.382965981188,92.2874976,30.429165866666665,False,0,90.38504294202703,45.462607355067554,False,0
3107.9601882034103,94.0,31.0,False,0,91.0,50.267853714285714,False,0
3111.1982028620273,94.77116074000897,37.55486629007626,False,0,91.0,50.267853714285714,False,0
3116.4248695286938,96.0,48.0,False,0,97.43888213333334,52.0,False,0
3117.070869528694,96.9,48.6,False,0,97.43888213333334,52.0,False,0
3123.370869528694,105.0,54.0,False,0,110.0,52.0,False,0
3125.278508780525,107.30470791550161,46.908591029225825,False,0,111.10908974545454,47.84091345454546,False,0
3133.704501611268,116.66759304105855,18.099713719819853,False,0,112.74545338181818,41.70454981818182,False,0
3134.9172793890457,118.0,14.0,False,0,114.0,37.0,False,0
3140.815943184093,116.03928777142858,4.8500096,False,0,113.8062504,32.15626,False,0
3143.914554295204,115.0,0.0,False,0,113.3687504,21.218759999999996,False,0
3147.777322849871,113.9833344,0.0,False,0,113.0,12.0,False,0
